1-2	Q0	48362	31	62.785656	DPR
1-2	Q0	2363	32	62.703217	DPR
1-2	Q0	31626	33	62.58036	DPR
1-2	Q0	3175	34	62.55489	DPR
1-2	Q0	3863	35	62.51777	DPR
1-2	Q0	2890	36	62.506897	DPR
1-2	Q0	42979	37	62.394222	DPR
1-2	Q0	44622	38	62.33951	DPR
1-2	Q0	31401	39	62.313335	DPR
1-2	Q0	43011	40	62.17121	DPR
1-2	Q0	11247	41	62.001648	DPR
1-2	Q0	49654	42	61.978657	DPR
1-2	Q0	9384	43	61.93128	DPR
1-2	Q0	6861	44	61.905743	DPR
1-2	Q0	11167	45	61.90035	DPR
1-2	Q0	6805	46	61.877796	DPR
1-2	Q0	8926	47	61.85076	DPR
1-2	Q0	9961	48	61.731003	DPR
1-2	Q0	10536	49	61.684856	DPR
1-2	Q0	49994	50	61.677387	DPR
1-2	Q0	26280	51	61.66209	DPR
1-2	Q0	3148	52	61.65984	DPR
1-2	Q0	13267	53	61.65308	DPR
1-2	Q0	31622	54	61.552387	DPR
1-2	Q0	31594	55	61.552387	DPR
1-2	Q0	42868	56	61.527176	DPR
1-2	Q0	77306	57	61.457233	DPR
1-2	Q0	10965	58	61.44436	DPR
1-2	Q0	49980	59	61.404926	DPR
1-2	Q0	43086	60	61.40305	DPR
1-2	Q0	71945	61	61.38098	DPR
1-2	Q0	10395	62	61.352577	DPR
1-2	Q0	11398	63	61.34977	DPR
1-2	Q0	23977	64	61.34808	DPR
1-2	Q0	30967	65	61.312386	DPR
1-2	Q0	26236	66	61.308353	DPR
1-2	Q0	2743	67	61.30171	DPR
1-2	Q0	68744	68	61.26523	DPR
1-2	Q0	11689	69	61.254253	DPR
1-2	Q0	46736	70	61.226257	DPR
1-2	Q0	4032	71	61.21218	DPR
1-2	Q0	10785	72	61.192314	DPR
1-2	Q0	31397	73	61.180714	DPR
1-2	Q0	14196	74	61.17699	DPR
1-2	Q0	11511	75	61.14334	DPR
1-2	Q0	42578	76	61.090767	DPR
1-2	Q0	46854	77	61.082043	DPR
1-2	Q0	12398	78	61.074795	DPR
1-2	Q0	12509	79	61.074795	DPR
1-2	Q0	42955	80	61.072075	DPR
1-2	Q0	31629	81	61.0398	DPR
1-2	Q0	26279	82	61.03318	DPR
1-2	Q0	77345	83	61.032536	DPR
1-2	Q0	74867	84	61.012943	DPR
1-2	Q0	48996	85	60.975998	DPR
1-2	Q0	69056	86	60.973537	DPR
1-2	Q0	63178	87	60.937958	DPR
1-2	Q0	31115	88	60.92111	DPR
1-2	Q0	2993	89	60.885883	DPR
1-2	Q0	31300	90	60.8733	DPR
1-2	Q0	11912	91	60.87194	DPR
1-2	Q0	77565	92	60.865208	DPR
1-2	Q0	31250	93	60.782906	DPR
1-2	Q0	7865	94	60.75771	DPR
1-2	Q0	31628	95	60.757183	DPR
1-2	Q0	9496	96	60.73614	DPR
1-2	Q0	42460	97	60.734673	DPR
1-2	Q0	10780	98	60.73247	DPR
1-2	Q0	42961	99	60.693855	DPR
1-2	Q0	10211	100	60.672318	DPR
10-1	Q0	63272	1	79.45004	DPR
10-1	Q0	84478	2	78.01687	DPR
10-1	Q0	82746	3	77.96911	DPR
10-1	Q0	63266	4	77.963295	DPR
10-1	Q0	63268	5	77.59746	DPR
10-1	Q0	83577	6	77.54519	DPR
10-1	Q0	82576	7	77.51421	DPR
10-1	Q0	82631	8	77.37841	DPR
10-1	Q0	84314	9	76.9954	DPR
10-1	Q0	83073	10	76.92546	DPR
10-1	Q0	84547	11	76.896935	DPR
10-1	Q0	84038	12	76.78976	DPR
10-1	Q0	84973	13	76.753555	DPR
10-1	Q0	84464	14	76.605774	DPR
10-1	Q0	63269	15	76.60515	DPR
10-1	Q0	83948	16	76.55778	DPR
10-1	Q0	82816	17	76.49057	DPR
10-1	Q0	84228	18	76.31776	DPR
10-1	Q0	84451	19	76.24531	DPR
10-1	Q0	84188	20	76.24084	DPR
10-1	Q0	84845	21	76.14166	DPR
10-1	Q0	84286	22	76.12967	DPR
10-1	Q0	84164	23	76.09904	DPR
10-1	Q0	85247	24	76.071045	DPR
10-1	Q0	84485	25	76.0225	DPR
10-1	Q0	84853	26	75.80472	DPR
10-1	Q0	85313	27	75.60591	DPR
10-1	Q0	85230	28	75.36665	DPR
10-1	Q0	84276	29	75.21551	DPR
10-1	Q0	82089	30	74.82601	DPR
10-1	Q0	85542	31	74.780045	DPR
10-1	Q0	85521	32	74.666	DPR
10-1	Q0	84292	33	74.5783	DPR
10-1	Q0	83967	34	74.54634	DPR
10-1	Q0	84662	35	74.51054	DPR
10-1	Q0	84020	36	74.44354	DPR
10-1	Q0	84197	37	74.413704	DPR
10-1	Q0	85047	38	74.37568	DPR
10-1	Q0	84302	39	74.189026	DPR
10-1	Q0	84697	40	74.105705	DPR
10-1	Q0	83188	41	73.98518	DPR
10-1	Q0	84448	42	73.911606	DPR
10-1	Q0	82807	43	73.86269	DPR
10-1	Q0	82605	44	73.86084	DPR
10-1	Q0	85050	45	73.8598	DPR
10-1	Q0	82815	46	73.82948	DPR
10-1	Q0	82812	47	73.80012	DPR
10-1	Q0	83240	48	73.777176	DPR
10-1	Q0	10036	49	73.77388	DPR
10-1	Q0	82792	50	73.76952	DPR
10-1	Q0	83621	51	73.756645	DPR
10-1	Q0	83022	52	73.73414	DPR
10-1	Q0	83393	53	73.72486	DPR
10-1	Q0	82507	54	73.72342	DPR
10-1	Q0	83130	55	73.714226	DPR
10-1	Q0	82573	56	73.71096	DPR
10-1	Q0	84155	57	73.71095	DPR
10-1	Q0	82220	58	73.70429	DPR
10-1	Q0	82566	59	73.69787	DPR
10-1	Q0	83201	60	73.69387	DPR
10-1	Q0	83663	61	73.6881	DPR
10-1	Q0	83245	62	73.68212	DPR
10-1	Q0	82754	63	73.67844	DPR
10-1	Q0	83391	64	73.6751	DPR
10-1	Q0	84123	65	73.664925	DPR
10-1	Q0	83212	66	73.658745	DPR
10-1	Q0	83064	67	73.656586	DPR
10-1	Q0	82574	68	73.64892	DPR
10-1	Q0	82771	69	73.64702	DPR
10-1	Q0	82814	70	73.642525	DPR
10-1	Q0	82572	71	73.64124	DPR
10-1	Q0	83106	72	73.6289	DPR
10-1	Q0	83971	73	73.624756	DPR
10-1	Q0	83341	74	73.620224	DPR
10-1	Q0	83051	75	73.616585	DPR
10-1	Q0	82755	76	73.611786	DPR
10-1	Q0	82719	77	73.58949	DPR
10-1	Q0	82134	78	73.586044	DPR
10-1	Q0	83215	79	73.568565	DPR
10-1	Q0	83938	80	73.56416	DPR
10-1	Q0	83083	81	73.560265	DPR
10-1	Q0	85315	82	73.558784	DPR
10-1	Q0	85496	83	73.55325	DPR
10-1	Q0	83640	84	73.55314	DPR
10-1	Q0	84639	85	73.54144	DPR
10-1	Q0	85220	86	73.53603	DPR
10-1	Q0	82716	87	73.51805	DPR
10-1	Q0	85403	88	73.51404	DPR
10-1	Q0	84087	89	73.51377	DPR
10-1	Q0	85391	90	73.51181	DPR
10-1	Q0	82721	91	73.50911	DPR
10-1	Q0	85299	92	73.50795	DPR
10-1	Q0	84071	93	73.50726	DPR
10-1	Q0	85424	94	73.50154	DPR
10-1	Q0	84460	95	73.49959	DPR
10-1	Q0	85395	96	73.49679	DPR
10-1	Q0	85316	97	73.49671	DPR
10-1	Q0	84316	98	73.494736	DPR
10-1	Q0	83879	99	73.49151	DPR
10-1	Q0	83642	100	73.49005	DPR
10-2	Q0	85297	68	72.290565	DPR
10-2	Q0	85125	69	72.26441	DPR
10-2	Q0	85097	70	72.21717	DPR
10-2	Q0	85195	71	72.216995	DPR
10-2	Q0	85225	72	72.20868	DPR
10-2	Q0	83955	73	72.205124	DPR
10-2	Q0	84254	74	72.20248	DPR
10-2	Q0	84200	75	72.2014	DPR
10-2	Q0	84409	76	72.190636	DPR
10-2	Q0	84268	77	72.18016	DPR
10-2	Q0	84937	78	72.16272	DPR
10-2	Q0	83961	79	72.15965	DPR
10-2	Q0	83975	80	72.15284	DPR
10-2	Q0	84938	81	72.14697	DPR
10-2	Q0	83692	82	72.138824	DPR
10-2	Q0	84063	83	72.1237	DPR
10-2	Q0	84109	84	72.120415	DPR
10-2	Q0	83944	85	72.112686	DPR
10-2	Q0	82060	86	72.100914	DPR
10-2	Q0	84879	87	72.096535	DPR
10-2	Q0	83480	88	72.08028	DPR
10-2	Q0	84070	89	72.078445	DPR
10-2	Q0	84406	90	72.06596	DPR
10-2	Q0	82836	91	72.04906	DPR
10-2	Q0	84902	92	72.04838	DPR
10-2	Q0	84170	93	72.045006	DPR
10-2	Q0	83998	94	72.041245	DPR
10-2	Q0	84113	95	72.040955	DPR
10-2	Q0	83046	96	72.03887	DPR
10-2	Q0	84244	97	72.03677	DPR
10-2	Q0	84551	98	72.035576	DPR
10-2	Q0	83633	99	72.02965	DPR
10-2	Q0	82116	100	72.019905	DPR
10-2	Q0	83577	1	77.652664	DPR
10-2	Q0	84464	2	77.5988	DPR
10-2	Q0	82631	3	77.51471	DPR
10-2	Q0	83073	4	77.3767	DPR
10-2	Q0	84228	5	77.15434	DPR
10-2	Q0	85247	6	77.12645	DPR
10-2	Q0	82746	7	76.86675	DPR
10-2	Q0	82576	8	76.85224	DPR
10-2	Q0	82816	9	76.76565	DPR
10-2	Q0	84188	10	76.750145	DPR
10-2	Q0	84973	11	76.45825	DPR
10-2	Q0	84038	12	76.44323	DPR
10-2	Q0	84314	13	76.39276	DPR
10-2	Q0	84478	14	76.35427	DPR
10-2	Q0	83188	15	76.20367	DPR
10-2	Q0	84164	16	76.13386	DPR
10-2	Q0	84547	17	76.11681	DPR
10-2	Q0	84302	18	75.92689	DPR
10-2	Q0	82605	19	75.85167	DPR
10-2	Q0	84448	20	75.840065	DPR
10-2	Q0	83967	21	75.81371	DPR
10-2	Q0	84451	22	75.747765	DPR
10-2	Q0	84697	23	75.72278	DPR
10-2	Q0	85050	24	75.70788	DPR
10-2	Q0	83341	25	75.51809	DPR
10-2	Q0	84197	26	75.46304	DPR
10-2	Q0	84662	27	75.456696	DPR
10-2	Q0	84286	28	75.44152	DPR
10-2	Q0	84845	29	75.400116	DPR
10-2	Q0	82721	30	75.395676	DPR
10-2	Q0	83245	31	75.385086	DPR
10-2	Q0	84020	32	75.38466	DPR
10-2	Q0	84559	33	75.30133	DPR
10-2	Q0	84292	34	75.27117	DPR
10-2	Q0	85230	35	75.262184	DPR
10-2	Q0	83170	36	75.25778	DPR
10-2	Q0	83992	37	75.226265	DPR
10-2	Q0	84853	38	75.158676	DPR
10-2	Q0	84485	39	75.010086	DPR
10-2	Q0	83069	40	74.959625	DPR
10-2	Q0	83612	41	74.90729	DPR
10-2	Q0	85526	42	74.90623	DPR
10-2	Q0	82609	43	74.894485	DPR
10-2	Q0	83141	44	74.78016	DPR
10-2	Q0	83948	45	74.70053	DPR
10-2	Q0	85151	46	74.632996	DPR
10-2	Q0	82596	47	74.442505	DPR
10-2	Q0	83242	48	74.402176	DPR
10-2	Q0	24154	49	74.38239	DPR
10-2	Q0	85401	50	74.36493	DPR
10-2	Q0	84276	51	74.04318	DPR
10-2	Q0	82708	52	73.97547	DPR
10-2	Q0	85313	53	73.91429	DPR
10-2	Q0	84527	54	73.75833	DPR
10-2	Q0	10036	55	73.316345	DPR
10-2	Q0	85047	56	73.294365	DPR
10-2	Q0	85521	57	73.18605	DPR
10-2	Q0	85542	58	73.12364	DPR
10-2	Q0	85524	59	72.61227	DPR
10-2	Q0	84919	60	72.57776	DPR
10-2	Q0	84003	61	72.43844	DPR
10-2	Q0	83395	62	72.380165	DPR
10-2	Q0	82093	63	72.31779	DPR
10-2	Q0	2115	64	72.31392	DPR
10-2	Q0	3346	65	72.31392	DPR
10-2	Q0	2053	66	72.30948	DPR
10-2	Q0	3358	67	72.30948	DPR
100-1	Q0	9449	1	72.69691	DPR
100-1	Q0	87946	2	72.39708	DPR
100-1	Q0	3078	3	72.24183	DPR
100-1	Q0	3090	4	71.97269	DPR
100-1	Q0	2483	5	71.968544	DPR
100-1	Q0	49217	6	71.33402	DPR
100-1	Q0	8853	7	71.32384	DPR
100-1	Q0	6605	8	71.2716	DPR
100-1	Q0	71671	9	71.02297	DPR
100-1	Q0	74998	10	70.97021	DPR
100-1	Q0	8816	11	70.95841	DPR
100-1	Q0	1930	12	70.79245	DPR
100-1	Q0	76270	13	70.6918	DPR
100-1	Q0	75775	14	70.65047	DPR
100-1	Q0	10125	15	70.61574	DPR
100-1	Q0	8722	16	70.61574	DPR
100-1	Q0	76084	17	70.614944	DPR
100-1	Q0	6833	18	70.56104	DPR
100-1	Q0	87956	19	70.54397	DPR
100-1	Q0	6888	20	70.4646	DPR
100-1	Q0	8507	21	70.3441	DPR
100-1	Q0	8343	22	70.31305	DPR
100-1	Q0	76669	23	70.26814	DPR
100-1	Q0	6658	24	70.25441	DPR
100-1	Q0	7009	25	70.24919	DPR
100-1	Q0	6702	26	70.21184	DPR
100-1	Q0	75721	27	70.13632	DPR
100-1	Q0	7185	28	70.057434	DPR
100-1	Q0	43722	29	70.039215	DPR
100-1	Q0	2798	30	69.91884	DPR
100-1	Q0	31813	31	69.881744	DPR
100-1	Q0	31969	32	69.881744	DPR
100-1	Q0	44400	33	69.85219	DPR
100-1	Q0	7308	34	69.81368	DPR
100-1	Q0	75701	35	69.80874	DPR
100-1	Q0	7100	36	69.80194	DPR
100-1	Q0	75414	37	69.748474	DPR
100-1	Q0	7077	38	69.73432	DPR
100-1	Q0	75430	39	69.69919	DPR
100-1	Q0	6600	40	69.68559	DPR
100-1	Q0	74632	41	69.663086	DPR
100-1	Q0	74643	42	69.6554	DPR
100-1	Q0	8792	43	69.64605	DPR
100-1	Q0	66140	44	69.63136	DPR
100-1	Q0	76435	45	69.583885	DPR
100-1	Q0	48702	46	69.56677	DPR
100-1	Q0	8775	47	69.509186	DPR
100-1	Q0	6911	48	69.50909	DPR
100-1	Q0	8234	49	69.43597	DPR
100-1	Q0	2886	50	69.37366	DPR
100-1	Q0	76752	51	69.34285	DPR
100-1	Q0	76618	52	69.33581	DPR
100-1	Q0	2934	53	69.306206	DPR
100-1	Q0	75570	54	69.2847	DPR
100-1	Q0	76547	55	69.17337	DPR
100-1	Q0	66091	56	69.14015	DPR
100-1	Q0	2967	57	69.10362	DPR
100-1	Q0	9892	58	69.08783	DPR
100-1	Q0	7066	59	69.072655	DPR
100-1	Q0	2502	60	69.06421	DPR
100-1	Q0	3402	61	69.06385	DPR
100-1	Q0	9686	62	69.04038	DPR
100-1	Q0	8714	63	68.99558	DPR
100-1	Q0	47960	64	68.98775	DPR
100-1	Q0	2342	65	68.98614	DPR
100-1	Q0	76742	66	68.97563	DPR
100-1	Q0	76541	67	68.9717	DPR
100-1	Q0	49326	68	68.96542	DPR
100-1	Q0	85801	69	68.95949	DPR
100-1	Q0	63942	70	68.93873	DPR
100-1	Q0	10511	71	68.92963	DPR
100-1	Q0	8387	72	68.879364	DPR
100-1	Q0	10496	73	68.87221	DPR
100-1	Q0	3711	74	68.85592	DPR
100-1	Q0	8548	75	68.76497	DPR
100-1	Q0	75613	76	68.75551	DPR
100-1	Q0	75349	77	68.74768	DPR
100-1	Q0	3143	78	68.720116	DPR
100-1	Q0	76652	79	68.70296	DPR
100-1	Q0	6860	80	68.697975	DPR
100-1	Q0	76523	81	68.6927	DPR
100-1	Q0	76045	82	68.685844	DPR
100-1	Q0	76674	83	68.67177	DPR
100-1	Q0	6883	84	68.624115	DPR
100-1	Q0	67948	85	68.59307	DPR
100-1	Q0	8772	86	68.58117	DPR
100-1	Q0	76792	87	68.57786	DPR
100-1	Q0	76779	88	68.56915	DPR
100-1	Q0	8622	89	68.54964	DPR
100-1	Q0	71471	90	68.509056	DPR
100-1	Q0	65860	91	68.505196	DPR
100-1	Q0	7035	92	68.481125	DPR
100-1	Q0	67967	93	68.472786	DPR
100-1	Q0	3786	94	68.456345	DPR
100-1	Q0	26927	95	68.428986	DPR
100-1	Q0	75459	96	68.424545	DPR
100-1	Q0	30632	97	68.42166	DPR
100-1	Q0	7253	98	68.41665	DPR
100-1	Q0	49205	99	68.376854	DPR
100-1	Q0	75499	100	68.37669	DPR
100-2	Q0	76498	24	68.0421	DPR
100-2	Q0	8775	25	68.03942	DPR
100-2	Q0	76435	26	68.02691	DPR
100-2	Q0	76851	27	67.951965	DPR
100-2	Q0	63312	28	67.92533	DPR
100-2	Q0	75499	29	67.91434	DPR
100-2	Q0	10720	30	67.91217	DPR
100-2	Q0	8664	31	67.910385	DPR
100-2	Q0	24575	32	67.86845	DPR
100-2	Q0	76652	33	67.85828	DPR
100-2	Q0	8714	34	67.84529	DPR
100-2	Q0	2463	35	67.83073	DPR
100-2	Q0	76674	36	67.81645	DPR
100-2	Q0	76976	37	67.78475	DPR
100-2	Q0	76742	38	67.7683	DPR
100-2	Q0	8670	39	67.762535	DPR
100-2	Q0	6868	40	67.73784	DPR
100-2	Q0	7188	41	67.70361	DPR
100-2	Q0	6919	42	67.70028	DPR
100-2	Q0	6730	43	67.68904	DPR
100-2	Q0	7273	44	67.68661	DPR
100-2	Q0	8622	45	67.65104	DPR
100-2	Q0	8462	46	67.633865	DPR
100-2	Q0	76901	47	67.619896	DPR
100-2	Q0	7136	48	67.588554	DPR
100-2	Q0	55452	49	67.56007	DPR
100-2	Q0	76286	50	67.555725	DPR
100-2	Q0	8721	51	67.55487	DPR
100-2	Q0	86044	52	67.53563	DPR
100-2	Q0	8397	53	67.53172	DPR
100-2	Q0	8540	54	67.531654	DPR
100-2	Q0	7109	55	67.48416	DPR
100-2	Q0	75863	56	67.4321	DPR
100-2	Q0	10496	57	67.425934	DPR
100-2	Q0	6658	58	67.42377	DPR
100-2	Q0	8817	59	67.39037	DPR
100-2	Q0	76200	60	67.36143	DPR
100-2	Q0	6991	61	67.350006	DPR
100-2	Q0	6624	62	67.338905	DPR
100-2	Q0	9686	63	67.32967	DPR
100-2	Q0	6690	64	67.32067	DPR
100-2	Q0	75726	65	67.31176	DPR
100-2	Q0	55523	66	67.31072	DPR
100-2	Q0	10783	67	67.29579	DPR
100-2	Q0	76746	68	67.26975	DPR
100-2	Q0	24446	69	67.25037	DPR
100-2	Q0	7259	70	67.24818	DPR
100-2	Q0	76387	71	67.236465	DPR
100-2	Q0	76792	72	67.22759	DPR
100-2	Q0	6833	73	67.226845	DPR
100-2	Q0	8322	74	67.22193	DPR
100-2	Q0	6657	75	67.196945	DPR
100-2	Q0	10711	76	67.19027	DPR
100-2	Q0	7172	77	67.18669	DPR
100-2	Q0	76995	78	67.18581	DPR
100-2	Q0	74871	79	67.16903	DPR
100-2	Q0	75701	80	67.1205	DPR
100-2	Q0	76758	81	67.10905	DPR
100-2	Q0	2595	82	67.1068	DPR
100-2	Q0	8306	83	67.09631	DPR
100-2	Q0	8388	84	67.092155	DPR
100-2	Q0	76607	85	67.09192	DPR
100-2	Q0	76547	86	67.062416	DPR
100-2	Q0	6979	87	67.06034	DPR
100-2	Q0	76060	88	67.05498	DPR
100-2	Q0	76270	89	67.041016	DPR
100-2	Q0	65920	90	67.03797	DPR
100-2	Q0	76623	91	67.008286	DPR
100-2	Q0	63316	92	66.99568	DPR
100-2	Q0	6737	93	66.98085	DPR
100-2	Q0	55544	94	66.971664	DPR
100-2	Q0	76573	95	66.97139	DPR
100-2	Q0	76965	96	66.947716	DPR
100-2	Q0	76753	97	66.91611	DPR
100-2	Q0	6860	98	66.91441	DPR
100-2	Q0	6875	99	66.89069	DPR
100-2	Q0	7032	100	66.88505	DPR
100-2	Q0	10699	1	69.94732	DPR
100-2	Q0	76974	2	69.46232	DPR
100-2	Q0	87946	3	69.22876	DPR
100-2	Q0	76377	4	68.88466	DPR
100-2	Q0	75775	5	68.85129	DPR
100-2	Q0	76458	6	68.75521	DPR
100-2	Q0	6321	7	68.744385	DPR
100-2	Q0	8236	8	68.73677	DPR
100-2	Q0	10779	9	68.62885	DPR
100-2	Q0	6600	10	68.57146	DPR
100-2	Q0	6765	11	68.52234	DPR
100-2	Q0	7009	12	68.50215	DPR
100-2	Q0	7100	13	68.50179	DPR
100-2	Q0	76752	14	68.481	DPR
100-2	Q0	8387	15	68.4029	DPR
100-2	Q0	76618	16	68.379105	DPR
100-2	Q0	76779	17	68.34147	DPR
100-2	Q0	76988	18	68.28782	DPR
100-2	Q0	6883	19	68.27147	DPR
100-2	Q0	24690	20	68.204094	DPR
100-2	Q0	76080	21	68.086235	DPR
100-2	Q0	6859	22	68.08237	DPR
100-2	Q0	49205	23	68.06043	DPR
100-3	Q0	6605	1	71.06238	DPR
100-3	Q0	10801	2	70.95686	DPR
100-3	Q0	55511	3	70.779564	DPR
100-3	Q0	12298	4	70.44758	DPR
100-3	Q0	8465	5	70.44329	DPR
100-3	Q0	12312	6	70.43974	DPR
100-3	Q0	8506	7	70.397316	DPR
100-3	Q0	2195	8	70.32458	DPR
100-3	Q0	29998	9	70.301285	DPR
100-3	Q0	50042	10	70.300064	DPR
100-3	Q0	12322	11	70.239334	DPR
100-3	Q0	12190	12	70.23625	DPR
100-3	Q0	6447	13	70.21606	DPR
100-3	Q0	50175	14	70.10396	DPR
100-3	Q0	31007	15	70.08754	DPR
100-3	Q0	12261	16	70.02318	DPR
100-3	Q0	12200	17	69.99793	DPR
100-3	Q0	30753	18	69.953705	DPR
100-3	Q0	50261	19	69.89734	DPR
100-3	Q0	24647	20	69.88909	DPR
100-3	Q0	2236	21	69.841385	DPR
100-3	Q0	12193	22	69.798996	DPR
100-3	Q0	12270	23	69.66264	DPR
100-3	Q0	2114	24	69.63043	DPR
100-3	Q0	12117	25	69.599	DPR
100-3	Q0	75866	26	69.55472	DPR
100-3	Q0	50018	27	69.539856	DPR
100-3	Q0	12323	28	69.46756	DPR
100-3	Q0	12086	29	69.42844	DPR
100-3	Q0	6514	30	69.40849	DPR
100-3	Q0	23899	31	69.40204	DPR
100-3	Q0	12291	32	69.31537	DPR
100-3	Q0	47960	33	69.29386	DPR
100-3	Q0	30818	34	69.2882	DPR
100-3	Q0	12260	35	69.27033	DPR
100-3	Q0	30834	36	69.17731	DPR
